Date,Company,R&D_Spending_USD_Mn,AI_Revenue_USD_Mn,AI_Revenue_Growth_%,Event,Stock_Impact_%
2022-06-02,OpenAI,8.46,3.52,252.25,AI-powered search update,2.27
2022-06-03,OpenAI,7.36,3.97,297.03,,-0.83
2022-06-04,OpenAI,7.75,3.74,273.75,,-0.02
2022-06-05,OpenAI,9.13,3.69,268.63,,0.14
2022-06-06,OpenAI,9.25,3.22,221.75,,0.8
2022-06-07,OpenAI,8.28,4.0,300.02,,0.16
2022-06-08,OpenAI,9.22,3.29,229.09,,0.54
2022-06-09,OpenAI,8.77,3.31,231.48,,0.15
2022-06-10,OpenAI,10.24,4.18,317.94,,-0.22
2022-06-11,OpenAI,9.64,3.38,238.35,,-0.47
2022-06-12,OpenAI,8.36,3.93,292.85,,0.56
2022-06-13,OpenAI,8.02,3.84,284.36,,-0.6
2022-06-14,OpenAI,9.01,3.48,247.87,,0.96
2022-06-15,OpenAI,9.34,3.61,261.17,,-0.89
2022-06-16,OpenAI,7.0,3.91,290.81,,0.48
2022-06-17,OpenAI,9.0,3.49,248.96,,0.72
2022-06-18,OpenAI,9.71,3.95,294.64,,0.56
2022-06-19,OpenAI,8.62,3.45,244.93,,0.78
2022-06-20,OpenAI,8.89,2.58,158.4,,-0.04
2022-06-21,OpenAI,7.58,3.57,256.82,,0.35
2022-06-22,OpenAI,9.37,4.1,310.01,,0.56
2022-06-23,OpenAI,8.84,3.1,209.73,,-0.05
2022-06-24,OpenAI,6.9,3.69,268.77,,0.16
2022-06-25,OpenAI,8.23,3.5,250.09,,-0.19
2022-06-26,OpenAI,9.16,3.08,208.24,,0.57
2022-06-27,OpenAI,9.66,3.74,274.34,,-0.94
2022-06-28,OpenAI,9.72,3.65,265.14,,0.66
2022-06-29,OpenAI,7.6,3.49,249.05,,-0.67
2022-06-30,OpenAI,9.1,2.87,187.34,,0.28
2022-07-01,OpenAI,9.55,4.15,315.17,,0.9
2022-07-02,OpenAI,8.45,4.62,362.12,,-0.79
2022-07-03,OpenAI,8.59,3.85,284.62,,-0.35
2022-07-04,OpenAI,7.94,3.51,250.95,,-0.27
2022-07-05,OpenAI,8.83,3.73,272.74,,-0.51
2022-07-06,OpenAI,9.24,3.83,283.09,,0.89
2022-07-07,OpenAI,10.27,4.62,361.91,,-0.67
2022-07-08,OpenAI,7.56,2.72,172.41,,0.15
2022-07-09,OpenAI,9.03,3.75,274.93,,-0.25
2022-07-10,OpenAI,7.79,4.15,315.2,,0.49
2022-07-11,OpenAI,10.17,2.03,103.44,,-0.19
2022-07-12,OpenAI,8.84,3.55,255.47,,-0.91
2022-07-13,OpenAI,7.97,3.54,253.95,,0.82
2022-07-14,OpenAI,8.01,3.27,226.87,,0.24
2022-07-15,OpenAI,7.9,4.09,308.64,,-0.79
2022-07-16,OpenAI,6.96,3.71,271.28,,-0.96
2022-07-17,OpenAI,7.3,3.83,282.81,,0.15
2022-07-18,OpenAI,6.85,3.22,222.11,,-0.72
2022-07-19,OpenAI,7.76,4.16,315.6,,0.67
2022-07-20,OpenAI,8.29,3.39,238.99,,-0.74
2022-07-21,OpenAI,8.14,4.01,301.44,,0.51
2022-07-22,OpenAI,7.24,3.15,215.3,,-0.86
2022-07-23,OpenAI,10.16,3.44,244.38,,-0.35
2022-07-24,OpenAI,8.72,3.31,230.57,,-0.53
2022-07-25,OpenAI,7.26,3.46,246.06,,0.21
2022-07-26,OpenAI,9.58,3.55,255.44,,0.2
2022-07-27,OpenAI,7.6,3.68,267.66,,-0.18
2022-07-28,OpenAI,8.6,4.48,347.76,,-0.29
2022-07-29,OpenAI,9.0,3.54,254.1,,0.02
2022-07-30,OpenAI,9.0,2.76,175.76,,0.86
2022-07-31,OpenAI,7.89,3.39,238.95,,-0.63
2022-08-01,OpenAI,8.29,4.44,344.18,,0.69
2022-08-02,OpenAI,7.95,3.7,270.26,,0.45
2022-08-03,OpenAI,9.45,4.03,303.44,,-0.32
2022-08-04,OpenAI,7.86,4.16,316.3,,-0.95
2022-08-05,OpenAI,6.52,3.48,248.14,,0.4
2022-08-06,OpenAI,9.47,3.91,291.33,,0.21
2022-08-07,OpenAI,8.22,3.21,220.52,,-0.62
2022-08-08,OpenAI,7.99,3.57,257.18,,-0.36
2022-08-09,OpenAI,10.46,2.79,178.79,,-0.69
2022-08-10,OpenAI,6.72,3.16,215.89,,0.84
2022-08-11,OpenAI,6.82,3.87,287.22,,-0.01
2022-08-12,OpenAI,8.75,3.66,266.4,,-0.5
2022-08-13,OpenAI,8.87,2.88,188.17,,0.22
2022-08-14,OpenAI,8.39,3.83,282.55,,0.04
2022-08-15,OpenAI,9.78,4.05,305.01,,-0.0
2022-08-16,OpenAI,8.03,2.71,171.13,,-0.48
2022-08-17,OpenAI,7.22,3.76,275.64,,0.57
2022-08-18,OpenAI,9.85,4.01,300.87,,-0.14
2022-08-19,OpenAI,9.14,3.13,213.03,,-0.28
2022-08-20,OpenAI,7.17,3.94,293.75,,0.98
2022-08-21,OpenAI,9.23,3.68,267.89,,-0.88
2022-08-22,OpenAI,8.33,2.77,177.41,,0.82
2022-08-23,OpenAI,9.63,3.68,267.63,,0.01
2022-08-24,OpenAI,8.8,3.75,274.95,,0.31
2022-08-25,OpenAI,7.83,3.44,243.81,,-0.35
2022-08-26,OpenAI,9.0,3.0,200.08,,0.97
2022-08-27,OpenAI,6.39,3.94,293.99,,0.41
2022-08-28,OpenAI,8.59,5.05,404.8,,0.99
2022-08-29,OpenAI,6.61,3.83,282.51,,0.02
2022-08-30,OpenAI,8.36,3.09,208.66,,0.12
2022-08-31,OpenAI,8.89,3.68,268.38,,-0.5
2022-09-01,OpenAI,8.7,3.69,268.84,,0.77
2022-09-02,OpenAI,10.61,2.38,138.47,,0.49
2022-09-03,OpenAI,10.32,3.61,261.0,,0.33
2022-09-04,OpenAI,9.89,4.11,311.29,,-0.31
2022-09-05,OpenAI,7.6,3.41,241.18,,-0.45
2022-09-06,OpenAI,7.96,3.55,254.61,,0.47
2022-09-07,OpenAI,7.22,2.88,188.44,,-0.41
2022-09-08,OpenAI,6.99,4.64,363.86,,-0.99
2022-09-09,OpenAI,8.52,3.5,250.36,,-0.24
2022-09-10,OpenAI,9.07,3.22,222.14,,0.83
2022-09-11,OpenAI,7.41,3.83,283.36,,-0.46
2022-09-12,OpenAI,7.25,3.09,209.28,,0.46
2022-09-13,OpenAI,9.29,3.84,284.27,,-0.93
2022-09-14,OpenAI,7.22,3.72,271.65,,0.44
2022-09-15,OpenAI,10.37,3.63,263.25,,0.34
2022-09-16,OpenAI,7.47,3.94,293.56,,0.23
2022-09-17,OpenAI,8.01,4.55,355.13,,-0.62
2022-09-18,OpenAI,9.22,3.72,271.88,,-0.66
2022-09-19,OpenAI,10.68,3.44,243.65,,-0.94
2022-09-20,OpenAI,10.46,4.52,352.05,,-1.0
2022-09-21,OpenAI,6.72,3.52,251.91,,-0.36
2022-09-22,OpenAI,7.84,4.15,314.69,,0.8
2022-09-23,OpenAI,8.45,2.58,158.24,,-0.61
2022-09-24,OpenAI,9.53,3.63,262.78,,-0.88
2022-09-25,OpenAI,10.83,2.6,160.22,,-0.42
2022-09-26,OpenAI,7.67,3.5,250.14,,0.61
2022-09-27,OpenAI,9.12,4.18,317.55,,-0.93
2022-09-28,OpenAI,7.62,3.7,269.59,,0.14
2022-09-29,OpenAI,9.58,4.35,334.87,,0.39
2022-09-30,OpenAI,7.74,3.98,297.55,,0.82
2022-10-01,OpenAI,8.06,2.95,195.48,,-0.05
2022-10-02,OpenAI,7.42,3.49,249.07,,-0.41
2022-10-03,OpenAI,7.78,3.68,268.23,,0.02
2022-10-04,OpenAI,10.51,3.4,240.22,,0.83
2022-10-05,OpenAI,7.83,3.39,238.77,,-0.3
2022-10-06,OpenAI,8.35,3.75,275.3,,-0.31
2022-10-07,OpenAI,6.23,3.15,214.56,,-0.88
2022-10-08,OpenAI,8.98,4.28,327.94,,-0.21
2022-10-09,OpenAI,9.05,3.95,295.13,,0.95
2022-10-10,OpenAI,9.22,4.29,328.85,,-0.52
2022-10-11,OpenAI,7.72,3.74,273.68,,0.75
2022-10-12,OpenAI,8.54,3.28,228.0,,0.84
2022-10-13,OpenAI,9.93,3.02,201.77,,-0.44
2022-10-14,OpenAI,8.1,2.78,178.37,AI Ads Optimization upgrade,0.45
2022-10-15,OpenAI,8.36,3.44,244.45,,-0.75
2022-10-16,OpenAI,9.19,3.95,294.59,,0.33
2022-10-17,OpenAI,7.95,4.19,318.57,,0.29
2022-10-18,OpenAI,10.0,4.42,341.98,,-0.18
2022-10-19,OpenAI,8.47,4.1,309.85,,0.58
2022-10-20,OpenAI,9.2,3.53,253.42,,-0.08
2022-10-21,OpenAI,8.98,3.71,271.04,,0.44
2022-10-22,OpenAI,6.87,3.71,270.51,,-0.82
2022-10-23,OpenAI,8.22,4.09,309.15,,0.2
2022-10-24,OpenAI,8.41,4.07,307.24,,0.81
2022-10-25,OpenAI,7.65,3.61,261.36,,-0.84
2022-10-26,OpenAI,8.7,3.1,210.34,,0.76
2022-10-27,OpenAI,9.37,3.17,217.49,,0.55
2022-10-28,OpenAI,9.19,3.17,217.02,,0.78
2022-10-29,OpenAI,8.24,3.24,224.31,,0.67
2022-10-30,OpenAI,9.76,2.94,194.4,,0.55
2022-10-31,OpenAI,8.76,3.23,223.48,,-0.45
2022-11-01,OpenAI,8.28,3.85,285.38,,-0.05
2022-11-02,OpenAI,11.48,3.74,273.58,,0.48
2022-11-03,OpenAI,8.66,3.77,277.24,,-0.17
2022-11-04,OpenAI,6.42,3.74,273.53,,-0.19
2022-11-05,OpenAI,9.23,4.29,329.1,,-0.3
2022-11-06,OpenAI,7.61,3.05,205.29,,-0.33
2022-11-07,OpenAI,7.67,3.6,260.24,,-0.46
2022-11-08,OpenAI,8.75,3.67,267.12,,0.88
2022-11-09,OpenAI,8.23,3.7,269.74,,0.5
2022-11-10,OpenAI,9.19,3.93,292.98,,0.25
2022-11-11,OpenAI,7.88,3.47,246.67,,0.56
2022-11-12,OpenAI,11.22,3.77,276.59,,-0.01
2022-11-13,OpenAI,6.46,3.52,252.14,,0.85
2022-11-14,OpenAI,6.83,3.39,238.66,,0.13
2022-11-15,OpenAI,8.95,2.45,145.04,,0.27
2022-11-16,OpenAI,8.4,3.17,216.7,,0.68
2022-11-17,OpenAI,7.95,3.4,240.28,,-0.95
2022-11-18,OpenAI,7.23,3.9,289.54,,-0.43
2022-11-19,OpenAI,7.68,2.17,116.78,,-0.11
2022-11-20,OpenAI,8.98,2.5,149.5,,0.99
2022-11-21,OpenAI,9.03,2.59,159.2,,-0.21
2022-11-22,OpenAI,8.6,3.55,255.41,,-0.82
2022-11-23,OpenAI,6.9,3.39,238.9,,0.91
2022-11-24,OpenAI,9.44,3.81,280.64,,0.75
2022-11-25,OpenAI,9.27,4.51,350.59,,-0.56
2022-11-26,OpenAI,9.67,3.39,238.76,,-0.89
2022-11-27,OpenAI,7.57,3.28,227.95,,0.36
2022-11-28,OpenAI,7.75,4.19,318.99,,-0.64
2022-11-29,OpenAI,8.52,2.75,174.64,,0.02
2022-11-30,OpenAI,10.6,3.18,217.72,ChatGPT (GPT-3.5) launch,12.0
2022-12-01,OpenAI,7.15,3.36,236.3,,0.98
2022-12-02,OpenAI,8.32,3.52,251.8,,0.28
2022-12-03,OpenAI,8.38,2.65,165.04,,0.33
2022-12-04,OpenAI,9.97,2.69,168.63,,-0.84
2022-12-05,OpenAI,9.65,3.23,222.57,,-0.69
2022-12-06,OpenAI,7.53,3.68,268.23,,0.37
2022-12-07,OpenAI,9.07,3.87,287.3,,0.28
2022-12-08,OpenAI,9.14,3.27,227.43,,0.51
2022-12-09,OpenAI,8.23,3.14,214.01,,0.75
2022-12-10,OpenAI,7.46,3.36,235.62,,0.28
2022-12-11,OpenAI,8.09,3.09,208.77,,-0.71
2022-12-12,OpenAI,7.63,3.78,278.44,,-0.94
2022-12-13,OpenAI,7.45,4.1,309.54,,-0.96
2022-12-14,OpenAI,11.01,3.79,279.49,,-0.91
2022-12-15,OpenAI,6.23,3.73,272.69,,0.67
2022-12-16,OpenAI,8.1,3.98,298.18,,-0.12
2022-12-17,OpenAI,7.26,3.14,214.3,,0.77
2022-12-18,OpenAI,8.67,3.42,242.11,,-0.47
2022-12-19,OpenAI,7.84,2.8,180.34,,-0.56
2022-12-20,OpenAI,9.13,3.97,296.85,,-0.04
2022-12-21,OpenAI,8.26,3.94,293.54,,0.35
2022-12-22,OpenAI,7.19,3.81,281.49,,0.31
2022-12-23,OpenAI,6.78,3.74,273.78,,0.17
2022-12-24,OpenAI,8.1,3.43,243.14,,-0.49
2022-12-25,OpenAI,8.68,3.82,282.14,,0.79
2022-12-26,OpenAI,8.36,4.02,301.97,,0.62
2022-12-27,OpenAI,10.24,3.43,242.67,,-0.84
2022-12-28,OpenAI,7.72,3.34,233.89,AI Ads Optimization upgrade,2.99
2022-12-29,OpenAI,9.3,3.36,235.95,,-0.07
2022-12-30,OpenAI,9.37,3.34,233.86,,-0.12
2022-12-31,OpenAI,7.35,2.99,198.82,,-0.67
2023-01-01,OpenAI,10.38,4.12,312.07,,-0.18
2023-01-02,OpenAI,7.63,3.5,250.36,,0.64
2023-01-03,OpenAI,9.3,4.11,311.38,,0.35
2023-01-04,OpenAI,9.32,4.11,311.14,,0.73
2023-01-05,OpenAI,9.47,4.83,383.44,,-0.4
2023-01-06,OpenAI,9.16,3.62,262.03,,0.58
2023-01-07,OpenAI,8.5,4.51,350.9,,0.6
2023-01-08,OpenAI,12.24,3.32,232.08,,-0.5
2023-01-09,OpenAI,9.42,4.62,361.74,,0.95
2023-01-10,OpenAI,8.14,3.67,266.79,,-0.45
2023-01-11,OpenAI,7.53,4.33,333.48,,0.46
2023-01-12,OpenAI,10.09,3.8,280.43,,0.61
2023-01-13,OpenAI,8.27,4.65,364.95,,0.05
2023-01-14,OpenAI,9.04,4.36,336.36,,-0.4
2023-01-15,OpenAI,8.99,4.51,350.56,,0.35
2023-01-16,OpenAI,9.09,4.23,322.72,,0.85
2023-01-17,OpenAI,10.99,3.47,246.63,,0.7
2023-01-18,OpenAI,7.78,4.65,365.15,,0.66
2023-01-19,OpenAI,8.73,4.17,317.24,,-0.11
2023-01-20,OpenAI,11.51,4.55,355.22,,-0.83
2023-01-21,OpenAI,8.99,4.65,365.06,,-0.19
2023-01-22,OpenAI,8.66,4.97,396.84,,-0.76
2023-01-23,OpenAI,10.1,4.56,355.62,,0.39
2023-01-24,OpenAI,8.74,4.08,307.69,,0.49
2023-01-25,OpenAI,8.25,4.32,332.06,,0.91
2023-01-26,OpenAI,9.98,4.36,336.46,,0.08
2023-01-27,OpenAI,10.25,4.61,361.21,,-0.82
2023-01-28,OpenAI,8.21,4.86,386.11,,0.73
2023-01-29,OpenAI,8.46,3.27,227.41,,0.55
2023-01-30,OpenAI,8.36,4.62,361.92,,0.79
2023-01-31,OpenAI,8.69,4.69,368.64,,0.06
2023-02-01,OpenAI,10.91,4.75,374.81,,-0.38
2023-02-02,OpenAI,10.07,4.53,352.61,,-0.99
2023-02-03,OpenAI,11.02,4.57,357.22,,-0.78
2023-02-04,OpenAI,8.88,4.03,303.39,,0.39
2023-02-05,OpenAI,8.75,4.03,302.84,,-0.82
2023-02-06,OpenAI,8.21,4.71,371.4,,-0.12
2023-02-07,OpenAI,9.44,5.15,414.72,,-0.76
2023-02-08,OpenAI,9.17,5.35,435.38,,0.99
2023-02-09,OpenAI,9.53,4.8,380.04,,-0.45
2023-02-10,OpenAI,9.78,4.79,378.69,,-0.44
2023-02-11,OpenAI,10.29,4.16,315.56,,-0.83
2023-02-12,OpenAI,8.99,4.42,341.65,,0.74
2023-02-13,OpenAI,8.59,3.97,296.88,,0.98
2023-02-14,OpenAI,8.44,4.06,305.51,,0.75
2023-02-15,OpenAI,9.13,4.14,314.4,,0.08
2023-02-16,OpenAI,8.85,4.04,304.3,,0.32
2023-02-17,OpenAI,8.61,3.65,264.76,,-0.3
2023-02-18,OpenAI,7.18,4.47,347.31,,0.72
2023-02-19,OpenAI,11.73,4.62,362.35,AI Video Recommendation upgrade,1.82
2023-02-20,OpenAI,10.94,4.44,344.04,,0.55
2023-02-21,OpenAI,8.3,3.52,251.56,AI-powered search update,0.83
2023-02-22,OpenAI,10.4,4.46,345.88,,0.09
2023-02-23,OpenAI,8.73,4.48,347.99,,-0.45
2023-02-24,OpenAI,8.04,5.71,471.04,,-0.4
2023-02-25,OpenAI,8.63,3.68,268.13,,-0.81
2023-02-26,OpenAI,9.51,3.46,245.51,,-0.54
2023-02-27,OpenAI,9.24,4.55,355.38,,-0.84
2023-02-28,OpenAI,7.43,3.88,287.57,,-0.79
2023-03-01,OpenAI,9.68,3.71,270.79,,-0.13
2023-03-02,OpenAI,8.69,4.17,317.22,,1.0
2023-03-03,OpenAI,10.14,3.97,296.87,,0.81
2023-03-04,OpenAI,10.59,4.26,326.43,,-0.28
2023-03-05,OpenAI,8.24,3.58,257.92,,-0.48
2023-03-06,OpenAI,9.32,4.21,320.6,,0.89
2023-03-07,OpenAI,8.52,4.13,313.16,,-0.08
2023-03-08,OpenAI,8.9,3.63,263.03,,-0.56
2023-03-09,OpenAI,8.44,4.64,363.84,,0.91
2023-03-10,OpenAI,9.55,4.83,383.49,,-0.02
2023-03-11,OpenAI,8.34,3.95,294.67,,0.19
2023-03-12,OpenAI,8.71,3.57,256.88,,-0.87
2023-03-13,OpenAI,10.61,5.19,419.06,,0.53
2023-03-14,OpenAI,7.78,4.05,304.57,GPT-4 release,15.2
2023-03-15,OpenAI,12.31,4.44,344.17,Cloud AI launch,3.84
2023-03-16,OpenAI,10.6,4.64,364.49,,0.04
2023-03-17,OpenAI,10.77,4.78,377.9,,0.69
2023-03-18,OpenAI,8.9,4.69,368.87,,-0.53
2023-03-19,OpenAI,9.61,5.22,421.6,,0.76
2023-03-20,OpenAI,9.02,4.51,350.81,,0.93
2023-03-21,OpenAI,9.71,4.55,355.06,,-0.92
2023-03-22,OpenAI,8.76,4.36,336.13,,-0.59
2023-03-23,OpenAI,9.29,3.5,249.54,,-0.61
2023-03-24,OpenAI,7.42,4.66,365.62,,0.32
2023-03-25,OpenAI,10.61,4.39,339.1,,0.69
2023-03-26,OpenAI,10.47,5.08,408.14,,-0.55
2023-03-27,OpenAI,9.51,4.29,329.45,,0.59
2023-03-28,OpenAI,9.88,4.74,374.41,,-0.32
2023-03-29,OpenAI,8.65,3.99,298.64,,-0.73
2023-03-30,OpenAI,9.47,5.28,428.23,,0.34
2023-03-31,OpenAI,10.19,3.76,275.62,,-0.15
2023-04-01,OpenAI,9.8,3.76,275.91,,0.21
2023-04-02,OpenAI,11.06,4.14,314.38,,-0.46
2023-04-03,OpenAI,10.44,3.92,292.13,,-0.46
2023-04-04,OpenAI,11.33,4.01,301.48,,-0.72
2023-04-05,OpenAI,9.09,4.39,339.27,,0.77
2023-04-06,OpenAI,10.01,4.59,359.26,,0.42
2023-04-07,OpenAI,9.13,4.79,379.39,AI speech recognition release,3.75
2023-04-08,OpenAI,8.24,4.03,302.63,,0.79
2023-04-09,OpenAI,10.16,4.52,352.3,,-0.01
2023-04-10,OpenAI,8.58,4.04,303.6,,-0.58
2023-04-11,OpenAI,8.71,4.29,328.78,,-0.53
2023-04-12,OpenAI,10.89,4.75,374.53,,0.25
2023-04-13,OpenAI,8.11,5.17,416.7,,0.01
2023-04-14,OpenAI,9.53,4.23,322.98,,-0.8
2023-04-15,OpenAI,10.39,3.44,244.26,,-0.36
2023-04-16,OpenAI,10.35,4.08,307.84,,-0.3
2023-04-17,OpenAI,8.61,3.81,280.72,,0.6
2023-04-18,OpenAI,8.19,4.27,326.77,,0.99
2023-04-19,OpenAI,8.9,4.6,360.05,,-0.55
2023-04-20,OpenAI,9.91,4.25,324.75,,-0.27
2023-04-21,OpenAI,8.76,3.73,272.79,,-0.84
2023-04-22,OpenAI,7.95,3.22,222.12,AI speech recognition release,0.35
2023-04-23,OpenAI,9.72,3.74,274.39,,0.82
2023-04-24,OpenAI,6.96,4.54,353.95,,0.41
2023-04-25,OpenAI,9.51,4.67,366.84,,0.52
2023-04-26,OpenAI,7.58,4.12,311.51,,-0.17
2023-04-27,OpenAI,7.52,4.34,334.42,,0.91
2023-04-28,OpenAI,8.93,4.11,310.67,,0.44
2023-04-29,OpenAI,8.81,3.81,280.81,,0.06
2023-04-30,OpenAI,8.67,3.87,287.04,,0.48
2023-05-01,OpenAI,8.6,4.28,327.68,,-0.33
2023-05-02,OpenAI,8.45,4.1,309.99,,-0.62
2023-05-03,OpenAI,8.36,3.91,290.59,,0.34
2023-05-04,OpenAI,8.63,3.53,253.15,,0.89
2023-05-05,OpenAI,8.49,4.17,316.61,,-0.07
2023-05-06,OpenAI,10.39,4.4,340.44,,0.3
2023-05-07,OpenAI,9.35,3.71,271.31,,0.06
2023-05-08,OpenAI,6.98,4.18,318.43,,-0.67
2023-05-09,OpenAI,10.65,3.96,295.58,,-0.58
2023-05-10,OpenAI,9.38,4.84,383.65,,-0.43
2023-05-11,OpenAI,8.91,4.21,320.67,,0.98
2023-05-12,OpenAI,9.22,3.64,263.68,,-0.36
2023-05-13,OpenAI,9.77,5.23,422.57,,0.8
2023-05-14,OpenAI,8.35,4.6,359.85,,0.27
2023-05-15,OpenAI,7.84,3.27,226.65,,-0.9
2023-05-16,OpenAI,11.15,4.67,367.15,,-0.15
2023-05-17,OpenAI,9.42,4.28,327.68,,0.55
2023-05-18,OpenAI,8.47,3.97,297.25,,-0.19
2023-05-19,OpenAI,10.16,4.59,358.52,,-0.6
2023-05-20,OpenAI,8.5,4.66,365.96,,0.72
2023-05-21,OpenAI,10.73,5.03,403.34,,0.8
2023-05-22,OpenAI,10.43,4.06,306.18,,0.21
2023-05-23,OpenAI,9.95,4.12,311.9,,-0.2
2023-05-24,OpenAI,7.17,4.51,351.1,,0.04
2023-05-25,OpenAI,9.17,3.0,199.71,,0.23
2023-05-26,OpenAI,9.62,4.0,300.43,,-0.22
2023-05-27,OpenAI,10.38,4.93,393.4,,0.15
2023-05-28,OpenAI,9.16,4.41,340.98,,-0.37
2023-05-29,OpenAI,8.76,4.51,351.35,,0.92
2023-05-30,OpenAI,10.09,4.44,344.17,,-0.92
2023-05-31,OpenAI,7.68,3.82,282.49,,0.8
2023-06-01,OpenAI,10.62,3.65,264.75,,0.76
2023-06-02,OpenAI,9.12,4.24,323.97,,-0.33
2023-06-03,OpenAI,9.22,5.27,427.09,,-0.48
2023-06-04,OpenAI,9.17,4.01,301.18,,-0.42
2023-06-05,OpenAI,9.27,3.15,215.21,,-0.79
2023-06-06,OpenAI,9.74,4.6,359.86,,-0.62
2023-06-07,OpenAI,8.35,5.54,454.32,,0.15
2023-06-08,OpenAI,8.18,4.52,352.33,,0.12
2023-06-09,OpenAI,9.61,4.47,347.21,,-0.07
2023-06-10,OpenAI,9.51,4.94,394.28,,0.0
2023-06-11,OpenAI,8.64,4.49,348.8,,-0.22
2023-06-12,OpenAI,10.06,3.46,246.35,,-0.66
2023-06-13,OpenAI,8.29,3.78,278.27,,-0.51
2023-06-14,OpenAI,8.12,4.45,344.51,,-0.6
2023-06-15,OpenAI,8.89,3.93,292.6,,0.07
2023-06-16,OpenAI,8.18,4.21,320.7,,0.14
2023-06-17,OpenAI,8.57,3.81,280.99,,0.32
2023-06-18,OpenAI,9.56,4.85,384.98,,-0.79
2023-06-19,OpenAI,7.71,4.02,301.96,,-0.51
2023-06-20,OpenAI,10.29,3.76,275.78,,0.07
2023-06-21,OpenAI,9.08,3.72,271.59,,-0.3
2023-06-22,OpenAI,9.32,3.96,295.64,,0.54
2023-06-23,OpenAI,10.18,4.22,322.25,,-0.98
2023-06-24,OpenAI,8.69,4.82,381.64,,-0.39
2023-06-25,OpenAI,9.2,5.43,443.41,,0.77
2023-06-26,OpenAI,9.97,3.71,271.37,,0.4
2023-06-27,OpenAI,8.06,4.42,342.36,,-0.13
2023-06-28,OpenAI,9.64,4.98,398.14,,0.67
2023-06-29,OpenAI,10.58,4.41,340.9,,0.86
2023-06-30,OpenAI,8.2,4.52,352.09,,0.32
2023-07-01,OpenAI,9.11,4.15,314.86,,-0.71
2023-07-02,OpenAI,11.19,4.7,370.28,,-0.26
2023-07-03,OpenAI,8.58,3.86,286.18,,0.91
2023-07-04,OpenAI,8.47,4.26,326.37,,-0.04
2023-07-05,OpenAI,7.79,4.55,355.34,,0.99
2023-07-06,OpenAI,8.84,4.35,335.49,,-0.18
2023-07-07,OpenAI,8.79,4.71,370.84,,0.67
2023-07-08,OpenAI,11.91,3.83,283.22,,-0.02
2023-07-09,OpenAI,7.55,4.55,354.86,,-0.43
2023-07-10,OpenAI,8.03,5.03,402.63,,-0.35
2023-07-11,OpenAI,9.22,4.5,349.97,,0.78
2023-07-12,OpenAI,9.44,4.22,322.0,,-0.77
2023-07-13,OpenAI,9.57,3.9,290.02,,-0.38
2023-07-14,OpenAI,8.79,4.46,345.56,,-0.73
2023-07-15,OpenAI,11.38,4.15,314.52,,0.28
2023-07-16,OpenAI,9.72,4.38,338.02,,0.33
2023-07-17,OpenAI,9.61,5.12,411.66,,0.36
2023-07-18,OpenAI,10.28,4.77,377.24,,0.82
2023-07-19,OpenAI,9.61,4.65,365.04,AI ethics policy update,3.81
2023-07-20,OpenAI,8.94,4.03,302.65,,0.22
2023-07-21,OpenAI,9.43,3.9,289.54,,-0.57
2023-07-22,OpenAI,10.22,3.3,229.76,,0.41
2023-07-23,OpenAI,8.52,3.82,281.89,AI Video Recommendation upgrade,-1.63
2023-07-24,OpenAI,7.92,4.14,313.67,,0.75
2023-07-25,OpenAI,9.1,4.55,355.46,,-0.78
2023-07-26,OpenAI,10.71,4.53,353.04,,-0.48
2023-07-27,OpenAI,9.34,4.5,349.89,,0.44
2023-07-28,OpenAI,7.94,4.67,366.57,,-0.33
2023-07-29,OpenAI,9.37,4.75,375.47,,0.8
2023-07-30,OpenAI,9.46,3.99,298.63,,-0.26
2023-07-31,OpenAI,10.49,5.0,400.16,,0.02
2023-08-01,OpenAI,8.79,3.78,278.05,,-0.3
2023-08-02,OpenAI,9.04,5.11,411.28,,-0.28
2023-08-03,OpenAI,9.67,3.77,277.03,,0.3
2023-08-04,OpenAI,9.28,5.27,427.33,,0.02
2023-08-05,OpenAI,9.23,4.13,313.43,,0.44
2023-08-06,OpenAI,8.1,4.44,343.76,,-0.72
2023-08-07,OpenAI,10.02,3.99,299.07,,-0.97
2023-08-08,OpenAI,11.72,4.27,326.93,,0.91
2023-08-09,OpenAI,8.78,4.3,329.71,,0.05
2023-08-10,OpenAI,10.36,5.23,423.23,,0.29
2023-08-11,OpenAI,9.1,5.0,399.83,,-0.76
2023-08-12,OpenAI,9.34,4.2,319.96,,-0.9
2023-08-13,OpenAI,10.38,5.16,416.04,,-0.71
2023-08-14,OpenAI,9.45,4.43,342.57,,-0.65
2023-08-15,OpenAI,9.14,4.26,326.3,,0.26
2023-08-16,OpenAI,9.21,4.79,379.06,,-0.91
2023-08-17,OpenAI,8.71,4.68,367.85,,-0.68
2023-08-18,OpenAI,8.49,3.88,288.42,AI Ads Optimization upgrade,2.54
2023-08-19,OpenAI,8.67,5.08,407.91,,-0.01
2023-08-20,OpenAI,9.78,3.64,264.04,,0.91
2023-08-21,OpenAI,10.45,4.66,365.71,,-0.12
2023-08-22,OpenAI,8.93,3.8,279.93,,-0.63
2023-08-23,OpenAI,10.16,4.18,317.61,,1.0
2023-08-24,OpenAI,9.07,4.62,362.12,,-0.65
2023-08-25,OpenAI,9.36,4.1,309.73,,-0.82
2023-08-26,OpenAI,9.47,3.92,292.05,,-0.63
2023-08-27,OpenAI,9.38,4.16,316.41,,0.94
